"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 1e-05, True
350, 1e-05, True
360, 1e-05, True
370, 1e-05, True
380, 1e-05, True
390, 1e-05, True
400, 1e-05, True
410, 1e-05, True
420, 1e-05, True
430, 1e-05, True
440, 1e-05, True
450, 1e-05, True
460, 1e-05, True
470, 1e-05, True
480, 0.002765, False
490, 0.2183, False
500, 0.7321, False
510, 0.9185, False
520, 0.9617, False
530, 0.9755, False
540, 0.9821, False
550, 0.9858, False
560, 0.988, False
570, 0.9889, False
580, 0.9892, False
590, 0.9891, False
600, 0.9887, False
610, 0.9881, False
620, 0.987, False
630, 0.9859, False
640, 0.9847, False
650, 0.9835, False
660, 0.9823, False
670, 0.981, False
680, 0.9795, False
690, 0.9779, False
700, 0.9763, False
710, 0.9746, False
720, 0.9729, False
730, 0.9712, False
740, 0.9695, False
750, 0.9677, False
760, 0.9659, False
770, 0.9641, False
780, 0.9623, False
790, 0.9604, False
800, 0.9586, False
810, 0.9569, False
820, 0.9553, False
830, 0.9537, False
840, 0.9522, False
850, 0.9507, False
860, 0.9493, False
870, 0.9481, False
880, 0.9468, False
890, 0.9456, False
900, 0.9443, False
910, 0.9432, False
920, 0.9422, False
930, 0.9413, False
940, 0.9405, False
950, 0.9398, False
960, 0.9391, False
970, 0.9386, False
980, 0.9381, False
990, 0.9376, False
1000, 0.9371, False
1010, 0.9367, False
1020, 0.9364, False
1030, 0.9361, False
1040, 0.9359, False
1050, 0.9357, False
1060, 0.9356, False
1070, 0.9354, False
1080, 0.9353, False
1090, 0.9352, False
1100, 0.9352, False
1110, 0.9352, False
1120, 0.9352, False
1130, 0.9353, False
1140, 0.9355, False
1150, 0.9356, False
1160, 0.9357, False
1170, 0.9359, False
1180, 0.936, False
1190, 0.9362, False
1200, 0.9364, False
1250, 0.9382, False
1300, 0.9407, False
1350, 0.9435, False
1400, 0.9441, False
1450, 0.9506, False
1500, 0.956, False
1550, 0.9601, False
1600, 0.9634, False
1650, 0.9653, False
1700, 0.9657, False
1750, 0.965, False
1800, 0.9636, False
1850, 0.9616, False
1900, 0.9595, False
1950, 0.9574, False
2000, 0.9552, False
2050, 0.953, False
2100, 0.9498, False
2150, 0.9449, False
2200, 0.9329, False
2250, 0.9289, False
2300, 0.932, False
2350, 0.9313, False
2400, 0.9256, False
2450, 0.9166, False
2500, 0.9077, False
2550, 0.9014, False
2600, 0.8958, False
2650, 0.8808, False
2700, 0.8125, False
2750, 0.341, False
2800, 0.2445, False
2850, 0.2499, False
2900, 0.2611, False
2950, 0.2714, False
3000, 0.2751, False
3050, 0.2686, False
3100, 0.2558, False
3150, 0.2409, False
3200, 0.2257, False
3250, 0.2105, False
3300, 0.1931, False
3350, 0.1754, False
3400, 0.1601, False
3450, 0.1487, False
3500, 0.1438, False
3550, 0.141, False
3600, 0.1393, False
3650, 0.1396, False
3700, 0.1435, False
3750, 0.1488, False
3800, 0.1553, False
3850, 0.1619, False
3900, 0.1643, False
3950, 0.16, False
4000, 0.1521, False
4050, 0.1405, False
4100, 0.1265, False
4150, 0.1113, False
4200, 0.0949, False
4250, 0.0757, False
4300, 0.0547, False
4350, 0.0349, False
4400, 0.0191, False
4450, 0.00815, False
4500, 0.002939, False
4550, 0.001008, False
4600, 0.000302, False
4650, 9.616e-05, False
4700, 3.42e-05, False
4750, 1.528e-05, False
4800, 1e-05, True
4850, 1e-05, True
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
