"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 0.002377, False
290, 0.03691, False
300, 0.1551, False
310, 0.335, False
320, 0.5189, False
330, 0.6591, False
340, 0.7508, False
350, 0.8072, False
360, 0.8327, False
370, 0.8124, False
380, 0.706, False
390, 0.438, False
400, 0.1376, False
410, 0.0165, False
420, 0.0008618, False
430, 3.463e-05, False
440, 1e-05, True
450, 1e-05, True
460, 1e-05, True
470, 1e-05, True
480, 1e-05, True
490, 1e-05, True
500, 1e-05, True
510, 1e-05, True
520, 1e-05, True
530, 1e-05, True
540, 1e-05, True
550, 1e-05, True
560, 1e-05, True
570, 1e-05, True
580, 1e-05, True
590, 1e-05, True
600, 1e-05, True
610, 1e-05, True
620, 1e-05, True
630, 1e-05, True
640, 1e-05, True
650, 1e-05, True
660, 1e-05, True
670, 1e-05, True
680, 4.43e-05, False
690, 0.00246, False
700, 0.0282, False
710, 0.1395, False
720, 0.2686, False
730, 0.3682, False
740, 0.4499, False
750, 0.4798, False
760, 0.4419, False
770, 0.3736, False
780, 0.3298, False
790, 0.3068, False
800, 0.2769, False
810, 0.2416, False
820, 0.2091, False
830, 0.1812, False
840, 0.1584, False
850, 0.1402, False
860, 0.125, False
870, 0.1123, False
880, 0.1019, False
890, 0.09311, False
900, 0.08686, False
910, 0.08073, False
920, 0.07633, False
930, 0.07269, False
940, 0.06916, False
950, 0.06633, False
960, 0.06451, False
970, 0.06314, False
980, 0.06293, False
990, 0.06107, False
1000, 0.06046, False
1010, 0.05929, False
1020, 0.05705, False
1030, 0.05553, False
1040, 0.053, False
1050, 0.05141, False
1060, 0.04881, False
1070, 0.04668, False
1080, 0.04456, False
1090, 0.04168, False
1100, 0.03919, False
1110, 0.03721, False
1120, 0.03533, False
1130, 0.03286, False
1140, 0.03046, False
1150, 0.02892, False
1160, 0.02682, False
1170, 0.02601, False
1180, 0.02411, False
1190, 0.02337, False
1200, 0.02243, False
1250, 0.0202, False
1300, 0.02134, False
1350, 0.02534, False
1400, 0.02552, False
1450, 0.02378, False
1500, 0.02337, False
1550, 0.0254, False
1600, 0.02746, False
1650, 0.02657, False
1700, 0.02106, False
1750, 0.01786, False
1800, 0.01677, False
1850, 0.01793, False
1900, 0.02145, False
1950, 0.02515, False
2000, 0.03012, False
2050, 0.03544, False
2100, 0.0416, False
2150, 0.05012, False
2200, 0.05979, False
2250, 0.07156, False
2300, 0.08324, False
2350, 0.0959, False
2400, 0.1083, False
2450, 0.1199, False
2500, 0.1262, False
2550, 0.1524, False
2600, 0.1615, False
2650, 0.17, False
2700, 0.1762, False
2750, 0.1498, False
2800, 0.12, False
2850, 0.1219, False
2900, 0.1279, False
2950, 0.1354, False
3000, 0.14, False
3050, 0.1439, False
3100, 0.1476, False
3150, 0.1508, False
3200, 0.1546, False
3250, 0.158, False
3300, 0.1621, False
3350, 0.1668, False
3400, 0.1718, False
3450, 0.1769, False
3500, 0.1825, False
3550, 0.1891, False
3600, 0.1995, False
3650, 0.207, False
3700, 0.2146, False
3750, 0.223, False
3800, 0.24, False
3850, 0.2592, False
3900, 0.2774, False
3950, 0.2859, False
4000, 0.2887, False
4050, 0.2906, False
4100, 0.2925, False
4150, 0.2934, False
4200, 0.2934, False
4250, 0.2893, False
4300, 0.2755, False
4350, 0.2523, False
4400, 0.22, False
4450, 0.186, False
4500, 0.15, False
4550, 0.1131, False
4600, 0.08, False
4650, 0.05508, False
4700, 0.04, False
4750, 0.02838, False
4800, 0.02, False
4850, 0.0138, False
4900, 0.01057, False
4950, 0.008356, False
5000, 0.006281, False
5050, 0.004055, False
5100, 0.002328, False
5150, 0.00123, False
