"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 1e-05, True
350, 1e-05, True
360, 1e-05, True
370, 1e-05, True
380, 1e-05, True
390, 1e-05, True
400, 1e-05, True
410, 1e-05, True
420, 1e-05, True
430, 1e-05, True
440, 1e-05, True
450, 1e-05, True
460, 1e-05, True
470, 1e-05, True
480, 1e-05, True
490, 1e-05, True
500, 1e-05, True
510, 1e-05, True
520, 1e-05, True
530, 0.002837, False
540, 0.1194, False
550, 0.5076, False
560, 0.8065, False
570, 0.9217, False
580, 0.9608, False
590, 0.9755, False
600, 0.9802, False
610, 0.9826, False
620, 0.9837, False
630, 0.9836, False
640, 0.9832, False
650, 0.9826, False
660, 0.982, False
670, 0.9813, False
680, 0.9805, False
690, 0.9796, False
700, 0.9786, False
710, 0.9776, False
720, 0.9765, False
730, 0.9753, False
740, 0.974, False
750, 0.9726, False
760, 0.9711, False
770, 0.9697, False
780, 0.9682, False
790, 0.9668, False
800, 0.9652, False
810, 0.9633, False
820, 0.9618, False
830, 0.9607, False
840, 0.9597, False
850, 0.9589, False
860, 0.9581, False
870, 0.9573, False
880, 0.9566, False
890, 0.9559, False
900, 0.9552, False
910, 0.9546, False
920, 0.954, False
930, 0.9534, False
940, 0.9529, False
950, 0.9523, False
960, 0.9518, False
970, 0.9513, False
980, 0.9508, False
990, 0.9503, False
1000, 0.9499, False
1010, 0.9496, False
1020, 0.9493, False
1030, 0.9492, False
1040, 0.949, False
1050, 0.9489, False
1060, 0.9488, False
1070, 0.9487, False
1080, 0.9487, False
1090, 0.9486, False
1100, 0.9486, False
1110, 0.9486, False
1120, 0.9487, False
1130, 0.9488, False
1140, 0.9489, False
1150, 0.949, False
1160, 0.9491, False
1170, 0.9492, False
1180, 0.9493, False
1190, 0.9495, False
1200, 0.9496, False
1250, 0.9507, False
1300, 0.9525, False
1350, 0.9547, False
1400, 0.9553, False
1450, 0.9602, False
1500, 0.9644, False
1550, 0.9676, False
1600, 0.9703, False
1650, 0.9722, False
1700, 0.9727, False
1750, 0.9717, False
1800, 0.97, False
1850, 0.9678, False
1900, 0.9655, False
1950, 0.9632, False
2000, 0.9609, False
2050, 0.9585, False
2100, 0.9558, False
2150, 0.9519, False
2200, 0.9385, False
2250, 0.9335, False
2300, 0.9356, False
2350, 0.9353, False
2400, 0.9316, False
2450, 0.9254, False
2500, 0.9186, False
2550, 0.9112, False
2600, 0.9015, False
2650, 0.8864, False
2700, 0.833, False
2750, 0.4559, False
2800, 0.3545, False
2850, 0.3508, False
2900, 0.363, False
2950, 0.3684, False
3000, 0.357, False
3050, 0.3358, False
3100, 0.3065, False
3150, 0.2725, False
3200, 0.2459, False
3250, 0.2244, False
3300, 0.2055, False
3350, 0.1881, False
3400, 0.1749, False
3450, 0.166, False
3500, 0.1599, False
3550, 0.1546, False
3600, 0.1533, False
3650, 0.1558, False
3700, 0.1601, False
3750, 0.1653, False
3800, 0.1725, False
3850, 0.1806, False
3900, 0.1878, False
3950, 0.1905, False
4000, 0.1842, False
4050, 0.1706, False
4100, 0.1507, False
4150, 0.1305, False
4200, 0.1098, False
4250, 0.0879, False
4300, 0.06225, False
4350, 0.03942, False
4400, 0.02259, False
4450, 0.01125, False
4500, 0.004721, False
4550, 0.001845, False
4600, 0.0007031, False
4650, 0.0002704, False
4700, 9.979e-05, False
4750, 4.519e-05, False
4800, 2.259e-05, False
4850, 1.052e-05, False
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
