"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 1e-05, True
350, 1e-05, True
360, 1e-05, True
370, 1e-05, True
380, 1e-05, True
390, 1e-05, True
400, 1e-05, True
410, 1e-05, True
420, 1e-05, True
430, 1e-05, True
440, 1e-05, True
450, 1e-05, True
460, 1e-05, True
470, 1e-05, True
480, 1e-05, True
490, 1e-05, True
500, 1e-05, True
510, 1e-05, True
520, 1e-05, True
530, 1e-05, True
540, 1e-05, True
550, 1.06e-05, False
560, 0.0001311, False
570, 0.005941, False
580, 0.1208, False
590, 0.515, False
600, 0.8226, False
610, 0.9329, False
620, 0.9658, False
630, 0.9755, False
640, 0.9791, False
650, 0.98, False
660, 0.9798, False
670, 0.9793, False
680, 0.9784, False
690, 0.9773, False
700, 0.9762, False
710, 0.9748, False
720, 0.9734, False
730, 0.9718, False
740, 0.9702, False
750, 0.9686, False
760, 0.9669, False
770, 0.9652, False
780, 0.9635, False
790, 0.9617, False
800, 0.96, False
810, 0.9583, False
820, 0.9566, False
830, 0.9551, False
840, 0.9537, False
850, 0.9524, False
860, 0.9514, False
870, 0.9504, False
880, 0.9495, False
890, 0.9488, False
900, 0.948, False
910, 0.9473, False
920, 0.9466, False
930, 0.9459, False
940, 0.9454, False
950, 0.9448, False
960, 0.9443, False
970, 0.9438, False
980, 0.9434, False
990, 0.943, False
1000, 0.9426, False
1010, 0.9422, False
1020, 0.9419, False
1030, 0.9416, False
1040, 0.9414, False
1050, 0.9412, False
1060, 0.941, False
1070, 0.9409, False
1080, 0.9408, False
1090, 0.9408, False
1100, 0.9408, False
1110, 0.9408, False
1120, 0.9409, False
1130, 0.941, False
1140, 0.9411, False
1150, 0.9413, False
1160, 0.9414, False
1170, 0.9416, False
1180, 0.9418, False
1190, 0.942, False
1200, 0.9421, False
1250, 0.9434, False
1300, 0.9457, False
1350, 0.9485, False
1400, 0.9493, False
1450, 0.9547, False
1500, 0.9594, False
1550, 0.9632, False
1600, 0.9662, False
1650, 0.9684, False
1700, 0.969, False
1750, 0.9681, False
1800, 0.9664, False
1850, 0.9645, False
1900, 0.9623, False
1950, 0.96, False
2000, 0.9576, False
2050, 0.955, False
2100, 0.9523, False
2150, 0.9482, False
2200, 0.9334, False
2250, 0.9295, False
2300, 0.9323, False
2350, 0.9313, False
2400, 0.9267, False
2450, 0.9205, False
2500, 0.9117, False
2550, 0.9024, False
2600, 0.8992, False
2650, 0.8917, False
2700, 0.8337, False
2750, 0.4344, False
2800, 0.3392, False
2850, 0.3381, False
2900, 0.3473, False
2950, 0.3524, False
3000, 0.3453, False
3050, 0.3252, False
3100, 0.2969, False
3150, 0.2648, False
3200, 0.2322, False
3250, 0.2078, False
3300, 0.1899, False
3350, 0.1755, False
3400, 0.1643, False
3450, 0.1571, False
3500, 0.1528, False
3550, 0.1494, False
3600, 0.1469, False
3650, 0.1478, False
3700, 0.1509, False
3750, 0.1558, False
3800, 0.1624, False
3850, 0.1697, False
3900, 0.1765, False
3950, 0.1813, False
4000, 0.1794, False
4050, 0.1678, False
4100, 0.148, False
4150, 0.1246, False
4200, 0.1006, False
4250, 0.0775, False
4300, 0.0568, False
4350, 0.03854, False
4400, 0.02229, False
4450, 0.01033, False
4500, 0.00471, False
4550, 0.001742, False
4600, 0.0006577, False
4650, 0.0002483, False
4700, 0.0001059, False
4750, 5.728e-05, False
4800, 3.214e-05, False
4850, 1.832e-05, False
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
