"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 0.001598, False
350, 0.09824, False
360, 0.3675, False
370, 0.6496, False
380, 0.8064, False
390, 0.8817, False
400, 0.6832, False
410, 0.8806, False
420, 0.9374, False
430, 0.9777, False
440, 0.9756, False
450, 0.9821, False
460, 0.9584, False
470, 0.9279, False
480, 0.9607, False
490, 0.9718, False
500, 0.9874, False
510, 0.9967, False
520, 0.998, False
530, 0.9963, False
540, 0.9981, False
550, 0.9975, False
560, 0.9963, False
570, 0.998, False
580, 0.9999, False
590, 0.9968, False
600, 0.9969, False
610, 0.997, False
620, 0.9971, False
630, 0.9973, False
640, 0.9973, False
650, 0.9975, False
660, 0.9979, False
670, 0.9975, False
680, 0.9978, False
690, 0.9982, False
700, 0.9983, False
710, 0.9982, False
720, 0.9985, False
730, 0.9986, False
740, 0.9982, False
750, 0.9987, False
760, 0.9978, False
770, 0.9989, False
780, 0.9988, False
790, 0.9983, False
800, 0.9984, False
810, 0.9987, False
820, 0.9989, False
830, 0.9989, False
840, 0.9981, False
850, 0.9983, False
860, 0.9985, False
870, 0.9989, False
880, 0.9993, False
890, 0.9985, False
900, 0.9977, False
910, 0.9981, False
920, 0.992, False
930, 0.9813, False
940, 0.9737, False
950, 0.9758, False
960, 0.9844, False
970, 0.993, False
980, 0.9984, False
990, 0.9973, False
1000, 0.9974, False
1010, 0.9994, False
1020, 0.9969, False
1030, 0.9921, False
1040, 0.9801, False
1050, 0.9434, False
1060, 0.8591, False
1070, 0.7772, False
1080, 0.7978, False
1090, 0.8752, False
1100, 0.9151, False
1110, 0.9401, False
1120, 0.9671, False
1130, 0.9868, False
1140, 0.9942, False
1150, 0.9941, False
1160, 0.9905, False
1170, 0.9826, False
1180, 0.9653, False
1190, 0.9252, False
1200, 0.8493, False
1250, 0.8438, False
1300, 0.9545, False
1350, 0.8013, False
1400, 0.8351, False
1450, 0.7926, False
1500, 0.8367, False
1550, 0.8509, False
1600, 0.9254, False
1650, 0.9715, False
1700, 0.9979, False
1750, 0.9968, False
1800, 0.9912, False
1850, 0.9831, False
1900, 0.9778, False
1950, 0.976, False
2000, 0.9794, False
2050, 0.9873, False
2100, 0.988, False
2150, 0.9885, False
2200, 0.9875, False
2250, 0.9841, False
2300, 0.9829, False
2350, 0.9781, False
2400, 0.9677, False
2450, 0.951, False
2500, 0.931, False
2550, 0.9205, False
2600, 0.9157, False
2650, 0.9175, False
2700, 0.9039, False
2750, 0.7688, False
2800, 0.6136, False
2850, 0.5831, False
2900, 0.5707, False
2950, 0.5612, False
3000, 0.5532, False
3050, 0.5439, False
3100, 0.5313, False
3150, 0.5159, False
3200, 0.4984, False
3250, 0.4804, False
3300, 0.4624, False
3350, 0.4439, False
3400, 0.4247, False
3450, 0.4063, False
3500, 0.393, False
3550, 0.3874, False
3600, 0.3887, False
3650, 0.3896, False
3700, 0.3872, False
3750, 0.3775, False
3800, 0.3725, False
3850, 0.3825, False
3900, 0.3944, False
3950, 0.397, False
4000, 0.3839, False
4050, 0.3641, False
4100, 0.3467, False
4150, 0.3344, False
4200, 0.322, False
4250, 0.3065, False
4300, 0.2805, False
4350, 0.2469, False
4400, 0.2034, False
4450, 0.1508, False
4500, 0.09816, False
4550, 0.05334, False
4600, 0.01783, False
4650, 0.009925, False
4700, 0.009925, False
4750, 0.009925, False
4800, 0.009925, False
4850, 0.009925, False
4900, 0.009925, False
4950, 0.009925, False
5000, 0.009925, False
5050, 0.01806, False
5100, 0.01447, False
5150, 0.01512, False
