"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 1e-05, True
350, 1e-05, True
360, 0.002721, False
370, 0.1147, False
380, 0.1358, False
390, 0.3197, False
400, 0.4675, False
410, 0.4563, False
420, 0.3863, False
430, 0.2438, False
440, 0.1778, False
450, 0.2059, False
460, 0.2162, False
470, 0.1852, False
480, 0.1795, False
490, 0.2862, False
500, 0.2896, False
510, 0.2193, False
520, 0.2346, False
530, 0.1277, False
540, 0.2777, False
550, 0.3506, False
560, 0.3339, False
570, 0.01558, False
580, 0.02479, False
590, 0.01384, False
600, 0.1262, False
610, 0.2039, False
620, 0.3306, False
630, 0.3067, False
640, 0.31, False
650, 0.3202, False
660, 0.3436, False
670, 0.3631, False
680, 0.3854, False
690, 0.4354, False
700, 0.4973, False
710, 0.5003, False
720, 0.4765, False
730, 0.3768, False
740, 0.04625, False
750, 0.08774, False
760, 0.2625, False
770, 0.3179, False
780, 0.288, False
790, 0.1602, False
800, 0.05938, False
810, 0.02875, False
820, 0.151, False
830, 0.2257, False
840, 0.2563, False
850, 0.2499, False
860, 0.2056, False
870, 0.1562, False
880, 0.1342, False
890, 0.1547, False
900, 0.1799, False
910, 0.1893, False
920, 0.1902, False
930, 0.1869, False
940, 0.1825, False
950, 0.1769, False
960, 0.1712, False
970, 0.1663, False
980, 0.1615, False
990, 0.1568, False
1000, 0.1526, False
1010, 0.1501, False
1020, 0.1477, False
1030, 0.1454, False
1040, 0.1433, False
1050, 0.1411, False
1060, 0.1392, False
1070, 0.1368, False
1080, 0.1355, False
1090, 0.1347, False
1100, 0.1335, False
1110, 0.1334, False
1120, 0.1331, False
1130, 0.1331, False
1140, 0.1334, False
1150, 0.1341, False
1160, 0.1353, False
1170, 0.1361, False
1180, 0.1373, False
1190, 0.1387, False
1200, 0.1407, False
1250, 0.1512, False
1300, 0.1606, False
1350, 0.1656, False
1400, 0.1623, False
1450, 0.1367, False
1500, 0.1402, False
1550, 0.1984, False
1600, 0.2675, False
1650, 0.3258, False
1700, 0.3471, False
1750, 0.3352, False
1800, 0.2551, False
1850, 0.1944, False
1900, 0.2119, False
1950, 0.243, False
2000, 0.2785, False
2050, 0.3028, False
2100, 0.3221, False
2150, 0.3373, False
2200, 0.3427, False
2250, 0.3415, False
2300, 0.3298, False
2350, 0.2833, False
2400, 0.2858, False
2450, 0.318, False
2500, 0.3404, False
2550, 0.351, False
2600, 0.3584, False
2650, 0.3715, False
2700, 0.3654, False
2750, 0.2525, False
2800, 0.1581, False
2850, 0.1361, False
2900, 0.1305, False
2950, 0.1264, False
3000, 0.1191, False
3050, 0.1076, False
3100, 0.09357, False
3150, 0.07907, False
3200, 0.06593, False
3250, 0.05475, False
3300, 0.04581, False
3350, 0.03869, False
3400, 0.03324, False
3450, 0.02897, False
3500, 0.02641, False
3550, 0.02529, False
3600, 0.02587, False
3650, 0.02724, False
3700, 0.02912, False
3750, 0.03168, False
3800, 0.03501, False
3850, 0.03929, False
3900, 0.04375, False
3950, 0.04716, False
4000, 0.04799, False
4050, 0.04507, False
4100, 0.03911, False
4150, 0.03192, False
4200, 0.02508, False
4250, 0.01899, False
4300, 0.0137, False
4350, 0.00915, False
4400, 0.005447, False
4450, 0.002797, False
4500, 0.001146, False
4550, 0.0004483, False
4600, 0.0001161, False
4650, 4.912e-05, False
4700, 5.289e-05, False
4750, None, False
4800, None, False
4850, None, False
4900, None, False
4950, 2.537e-05, False
5000, 3.913e-05, False
5050, 5.17e-05, False
5100, 2.262e-05, False
5150, 7.095e-05, False
