"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 0.002433, False
320, 0.07008, False
330, 0.3265, False
340, 0.6188, False
350, 0.8085, False
360, 0.902, False
370, 0.9441, False
380, 0.9639, False
390, 0.9748, False
400, 0.9797, False
410, 0.9827, False
420, 0.9849, False
430, 0.9867, False
440, 0.9882, False
450, 0.9896, False
460, 0.9907, False
470, 0.9915, False
480, 0.9919, False
490, 0.9919, False
500, 0.9909, False
510, 0.9885, False
520, 0.9839, False
530, 0.9763, False
540, 0.9644, False
550, 0.9471, False
560, 0.9232, False
570, 0.8935, False
580, 0.8543, False
590, 0.8076, False
600, 0.7536, False
610, 0.6937, False
620, 0.6295, False
630, 0.5632, False
640, 0.498, False
650, 0.4343, False
660, 0.3734, False
670, 0.3185, False
680, 0.2695, False
690, 0.2267, False
700, 0.19, False
710, 0.1594, False
720, 0.134, False
730, 0.1133, False
740, 0.09696, False
750, 0.08151, False
760, 0.07097, False
770, 0.0627, False
780, 0.05639, False
790, 0.05125, False
800, 0.04771, False
810, 0.04471, False
820, 0.04271, False
830, 0.04174, False
840, 0.04061, False
850, 0.04057, False
860, 0.04065, False
870, 0.04149, False
880, 0.04238, False
890, 0.04391, False
900, 0.04619, False
910, 0.04868, False
920, 0.05153, False
930, 0.05418, False
940, 0.05756, False
950, 0.06141, False
960, 0.06548, False
970, 0.06997, False
980, 0.07511, False
990, 0.07958, False
1000, 0.08513, False
1010, 0.09301, False
1020, 0.09917, False
1030, 0.1063, False
1040, 0.1124, False
1050, 0.1202, False
1060, 0.1282, False
1070, 0.1348, False
1080, 0.1437, False
1090, 0.1522, False
1100, 0.1621, False
1110, 0.1714, False
1120, 0.1806, False
1130, 0.1912, False
1140, 0.2015, False
1150, 0.2122, False
1160, 0.224, False
1170, 0.2349, False
1180, 0.2467, False
1190, 0.2591, False
1200, 0.2726, False
1250, 0.3398, False
1300, 0.4115, False
1350, 0.4843, False
1400, 0.5477, False
1450, 0.6145, False
1500, 0.6746, False
1550, 0.7266, False
1600, 0.7697, False
1650, 0.8079, False
1700, 0.8387, False
1750, 0.8629, False
1800, 0.8822, False
1850, 0.8987, False
1900, 0.9108, False
1950, 0.9204, False
2000, 0.9277, False
2050, 0.9336, False
2100, 0.9385, False
2150, 0.9414, False
2200, 0.9406, False
2250, 0.9393, False
2300, 0.9388, False
2350, 0.9391, False
2400, 0.9387, False
2450, 0.9364, False
2500, 0.9317, False
2550, 0.9352, False
2600, 0.9284, False
2650, 0.921, False
2700, 0.9101, False
2750, 0.8881, False
2800, 0.8095, False
2850, 0.6807, False
2900, 0.5725, False
2950, 0.4941, False
3000, 0.4325, False
3050, 0.3786, False
3100, 0.3298, False
3150, 0.2863, False
3200, 0.2493, False
3250, 0.2191, False
3300, 0.1952, False
3350, 0.1771, False
3400, 0.164, False
3450, 0.1564, False
3500, 0.1535, False
3550, 0.1559, False
3600, 0.1629, False
3650, 0.1752, False
3700, 0.1921, False
3750, 0.2095, False
3800, 0.2171, False
3850, 0.2055, False
3900, 0.1796, False
3950, 0.1492, False
4000, 0.1114, False
4050, 0.06722, False
4100, 0.03475, False
4150, 0.01686, False
4200, 0.008809, False
4250, 0.005895, False
4300, 0.005826, False
4350, 0.006643, False
4400, 0.00655, False
4450, 0.005416, False
4500, 0.004256, False
4550, 0.003563, False
4600, 0.003622, False
4650, 0.004923, False
4700, 0.008493, False
4750, 0.01485, False
4800, 0.02293, False
4850, 0.03124, False
4900, 0.04079, False
4950, 0.05353, False
5000, 0.06786, False
5050, 0.08079, False
5100, 0.08941, False
5150, 0.09218, False
