"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 0.0001991, False
340, 0.006039, False
350, 0.0339, False
360, 0.0888, False
370, 0.1391, False
380, 0.1439, False
390, 0.225, False
400, 0.2689, False
410, 0.275, False
420, 0.2809, False
430, 0.291, False
440, 0.289, False
450, 0.302, False
460, 0.316, False
470, 0.315, False
480, 0.3089, False
490, 0.302, False
500, 0.298, False
510, 0.2962, False
520, 0.2971, False
530, 0.3007, False
540, 0.3046, False
550, 0.306, False
560, 0.304, False
570, 0.2983, False
580, 0.292, False
590, 0.289, False
600, 0.291, False
610, 0.2966, False
620, 0.3018, False
630, 0.305, False
640, 0.307, False
650, 0.309, False
660, 0.3159, False
670, 0.3279, False
680, 0.348, False
690, 0.3685, False
700, 0.387, False
710, 0.4, False
720, 0.408, False
730, 0.4117, False
740, 0.4134, False
750, 0.4135, False
760, 0.4115, False
770, 0.409, False
780, 0.405, False
790, 0.401, False
800, 0.397, False
810, 0.392, False
820, 0.386, False
830, 0.3807, False
840, 0.375, False
850, 0.368, False
860, 0.363, False
870, 0.358, False
880, 0.353, False
890, 0.347, False
900, 0.341, False
910, 0.337, False
920, 0.33, False
930, 0.325, False
940, 0.322, False
950, 0.316, False
960, 0.312, False
970, 0.308, False
980, 0.304, False
990, 0.301, False
1000, 0.298, False
1010, 0.296, False
1020, 0.293, False
1030, 0.291, False
1040, 0.289, False
1050, 0.288, False
1060, 0.288, False
1070, 0.286, False
1080, 0.287, False
1090, 0.286, False
1100, 0.286, False
1110, 0.2882, False
1120, 0.2902, False
1130, 0.2924, False
1140, 0.2945, False
1150, 0.2968, False
1160, 0.2991, False
1170, 0.3016, False
1180, 0.3042, False
1190, 0.3069, False
1200, 0.31, False
1250, 0.3276, False
1300, 0.3533, False
1350, 0.3855, False
1400, 0.4185, False
1450, 0.4523, False
1500, 0.4764, False
1550, 0.4948, False
1600, 0.5065, False
1650, 0.5116, False
1700, 0.5109, False
1750, 0.5109, False
1800, 0.5153, False
1850, 0.5219, False
1900, 0.5292, False
1950, 0.5417, False
2000, 0.5534, False
2050, 0.5659, False
2100, 0.5769, False
2150, 0.5871, False
2200, 0.5974, False
2250, 0.6084, False
2300, 0.62, False
2350, 0.6289, False
2400, 0.6355, False
2450, 0.6421, False
2500, 0.6472, False
2550, 0.6516, False
2600, 0.6538, False
2650, 0.6531, False
2700, 0.61, False
2750, 0.275, False
2800, 0.1459, False
2850, 0.1319, False
2900, 0.1466, False
2950, 0.1679, False
3000, 0.19, False
3050, 0.2184, False
3100, 0.2448, False
3150, 0.2727, False
3200, 0.3, False
3250, 0.3262, False
3300, 0.3372, False
3350, 0.32, False
3400, 0.27, False
3450, 0.2052, False
3500, 0.14, False
3550, 0.0938, False
3600, 0.07, False
3650, 0.0564, False
3700, 0.07, False
3750, 0.1012, False
3800, 0.1327, False
3850, 0.1539, False
3900, 0.14, False
3950, 0.1121, False
4000, 0.09441, False
4050, 0.09, False
4100, 0.09441, False
4150, 0.09772, False
4200, 0.1, False
4250, 0.09333, False
4300, 0.0733, False
4350, 0.05675, False
4400, 0.04, False
4450, 0.025, False
4500, 0.01611, False
4550, 0.01, False
4600, 0.006166, False
4650, 0.004, False
4700, 0.002104, False
4750, 0.001153, False
4800, 0.0007261, False
4850, 0.0004688, False
4900, 0.0002786, False
4950, 0.0001393, False
5000, 5.212e-05, False
5050, 1.82e-05, False
5100, 1e-05, True
5150, 1e-05, True
