"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 0.001094, False
320, 0.04416, False
330, 0.1931, False
340, 0.3537, False
350, 0.4717, False
360, 0.5508, False
370, 0.6085, False
380, 0.6549, False
390, 0.6954, False
400, 0.7309, False
410, 0.7626, False
420, 0.7909, False
430, 0.8164, False
440, 0.8385, False
450, 0.859, False
460, 0.8769, False
470, 0.8923, False
480, 0.9053, False
490, 0.9158, False
500, 0.9234, False
510, 0.9279, False
520, 0.9267, False
530, 0.9188, False
540, 0.9003, False
550, 0.8716, False
560, 0.8276, False
570, 0.7687, False
580, 0.6953, False
590, 0.6101, False
600, 0.5178, False
610, 0.4287, False
620, 0.3398, False
630, 0.2598, False
640, 0.1909, False
650, 0.1366, False
660, 0.094, False
670, 0.06215, False
680, 0.04026, False
690, 0.02523, False
700, 0.01516, False
710, 0.008398, False
720, 0.004946, False
730, 0.002764, False
740, 0.001476, False
750, 0.000886, False
760, 0.0005196, False
770, 0.0003134, False
780, 0.0001872, False
790, 0.0001157, False
800, 7.768e-05, False
810, 5.462e-05, False
820, 3.995e-05, False
830, 3.059e-05, False
840, 2.447e-05, False
850, 2.086e-05, False
860, 1.861e-05, False
870, 1.773e-05, False
880, 1.585e-05, False
890, 1.546e-05, False
900, 1.593e-05, False
910, 1.546e-05, False
920, 1.658e-05, False
930, 1.816e-05, False
940, 2.045e-05, False
950, 2.35e-05, False
960, 2.852e-05, False
970, 3.496e-05, False
980, 4.313e-05, False
990, 5.297e-05, False
1000, 6.464e-05, False
1010, 7.923e-05, False
1020, 9.752e-05, False
1030, 0.0001198, False
1040, 0.0001471, False
1050, 0.0001815, False
1060, 0.0002215, False
1070, 0.0002726, False
1080, 0.0003342, False
1090, 0.0004095, False
1100, 0.0004963, False
1110, 0.0006033, False
1120, 0.0007275, False
1130, 0.0008722, False
1140, 0.001095, False
1150, 0.001277, False
1160, 0.001563, False
1170, 0.001864, False
1180, 0.002255, False
1190, 0.002633, False
1200, 0.003171, False
1250, 0.00738, False
1300, 0.01533, False
1350, 0.03166, False
1400, 0.05808, False
1450, 0.09389, False
1500, 0.144, False
1550, 0.2069, False
1600, 0.2781, False
1650, 0.3496, False
1700, 0.4287, False
1750, 0.4958, False
1800, 0.5652, False
1850, 0.6214, False
1900, 0.6717, False
1950, 0.7173, False
2000, 0.7583, False
2050, 0.7873, False
2100, 0.8136, False
2150, 0.8362, False
2200, 0.8507, False
2250, 0.8624, False
2300, 0.8665, False
2350, 0.8678, False
2400, 0.866, False
2450, 0.8588, False
2500, 0.8362, False
2550, 0.7946, False
2600, 0.7705, False
2650, 0.7512, False
2700, 0.7228, False
2750, 0.5938, False
2800, 0.227, False
2850, 0.0863, False
2900, 0.04698, False
2950, 0.03497, False
3000, 0.02755, False
3050, 0.02263, False
3100, 0.01895, False
3150, 0.01605, False
3200, 0.01362, False
3250, 0.01195, False
3300, 0.01104, False
3350, 0.01027, False
3400, 0.01018, False
3450, 0.01055, False
3500, 0.01139, False
3550, 0.01284, False
3600, 0.01445, False
3650, 0.01637, False
3700, 0.01775, False
3750, 0.01729, False
3800, 0.01543, False
3850, 0.01301, False
3900, 0.01018, False
3950, 0.006779, False
4000, 0.004415, False
4050, 0.003031, False
4100, 0.002085, False
4150, 0.001498, False
4200, 0.001191, False
4250, 0.001063, False
4300, 0.001199, False
4350, 0.00172, False
4400, 0.00214, False
4450, 0.002362, False
4500, 0.002572, False
4550, 0.002675, False
4600, 0.002729, False
4650, 0.002641, False
4700, 0.002506, False
4750, 0.002256, False
4800, 0.001914, False
4850, 0.001621, False
4900, 0.001518, False
4950, 0.001548, False
5000, 0.001632, False
5050, 0.001777, False
5100, 0.001675, False
5150, 0.001231, False
