"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 0.001, False
270, 0.02, False
280, 0.088, False
290, 0.245, False
300, 0.444, False
310, 0.6372, False
320, 0.769, False
330, 0.8522, False
340, 0.902, False
350, 0.931, False
360, 0.9492, False
370, 0.9593, False
380, 0.9651, False
390, 0.9615, False
400, 0.9549, False
410, 0.9482, False
420, 0.9423, False
430, 0.9388, False
440, 0.9382, False
450, 0.9393, False
460, 0.9416, False
470, 0.9461, False
480, 0.9506, False
490, 0.9542, False
500, 0.9569, False
510, 0.9564, False
520, 0.9538, False
530, 0.9516, False
540, 0.9531, False
550, 0.9554, False
560, 0.9541, False
570, 0.9518, False
580, 0.9489, False
590, 0.944, False
600, 0.938, False
610, 0.9314, False
620, 0.923, False
630, 0.9132, False
640, 0.902, False
650, 0.8891, False
660, 0.875, False
670, 0.859, False
680, 0.8407, False
690, 0.8199, False
700, 0.798, False
710, 0.774, False
720, 0.7499, False
730, 0.725, False
740, 0.699, False
750, 0.671, False
760, 0.6428, False
770, 0.613, False
780, 0.584, False
790, 0.553, False
800, 0.5237, False
810, 0.494, False
820, 0.464, False
830, 0.4342, False
840, 0.408, False
850, 0.3822, False
860, 0.3557, False
870, 0.33, False
880, 0.3054, False
890, 0.284, False
900, 0.2652, False
910, 0.2457, False
920, 0.228, False
930, 0.213, False
940, 0.2001, False
950, 0.185, False
960, 0.1726, False
970, 0.1611, False
980, 0.151, False
990, 0.1415, False
1000, 0.1333, False
1010, 0.1259, False
1020, 0.1189, False
1030, 0.1133, False
1040, 0.1089, False
1050, 0.1047, False
1060, 0.1009, False
1070, 0.09748, False
1080, 0.09478, False
1090, 0.09283, False
1100, 0.09099, False
1110, 0.08975, False
1120, 0.08844, False
1130, 0.08715, False
1140, 0.086, False
1150, 0.0847, False
1160, 0.0835, False
1170, 0.08252, False
1180, 0.0815, False
1190, 0.0807, False
1200, 0.08005, False
1250, 0.07868, False
1300, 0.08103, False
1350, 0.0855, False
1400, 0.0925, False
1450, 0.1028, False
1500, 0.1157, False
1550, 0.1305, False
1600, 0.1471, False
1650, 0.1651, False
1700, 0.1835, False
1750, 0.1951, False
1800, 0.2007, False
1850, 0.2011, False
1900, 0.1971, False
1950, 0.1905, False
2000, 0.1834, False
2050, 0.1776, False
2100, 0.1724, False
2150, 0.1676, False
2200, 0.1647, False
2250, 0.1671, False
2300, 0.1764, False
2350, 0.1885, False
2400, 0.1997, False
2450, 0.2114, False
2500, 0.2227, False
2550, 0.2311, False
2600, 0.237, False
2650, 0.2404, False
2700, 0.2327, False
2750, 0.1493, False
2800, 0.0226, False
2850, 0.006823, False
2900, 0.004519, False
2950, 0.003811, False
3000, 0.003483, False
3050, 0.003357, False
3100, 0.003334, False
3150, 0.003357, False
3200, 0.00342, False
3250, 0.003491, False
3300, 0.003614, False
3350, 0.003793, False
3400, 0.00413, False
3450, 0.004645, False
3500, 0.005333, False
3550, 0.006109, False
3600, 0.007119, False
3650, 0.007893, False
3700, 0.007376, False
3750, 0.005454, False
3800, 0.003463, False
3850, 0.001917, False
3900, 0.000835, False
3950, 0.000336, False
4000, 0.0001525, False
4050, 7.328e-05, False
4100, 4.198e-05, False
4150, 2.924e-05, False
4200, 2.239e-05, False
4250, 2.065e-05, False
4300, 2.344e-05, False
4350, 3.02e-05, False
4400, 4.162e-05, False
4450, 4.823e-05, False
4500, 4.508e-05, False
4550, 4.009e-05, False
4600, 3.556e-05, False
4650, 2.884e-05, False
4700, 2.143e-05, False
4750, 1.346e-05, False
4800, 1e-05, True
4850, 1e-05, True
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
