"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 0.0006761, False
240, 0.01924, False
250, 0.169, False
260, 0.4698, False
270, 0.6903, False
280, 0.8188, False
290, 0.8972, False
300, 0.9457, False
310, 0.97, False
320, 0.9798, False
330, 0.9859, False
340, 0.9857, False
350, 0.9856, False
360, 0.9865, False
370, 0.9829, False
380, 0.9794, False
390, 0.975, False
400, 0.9527, False
410, 0.9169, False
420, 0.8758, False
430, 0.8192, False
440, 0.752, False
450, 0.6672, False
460, 0.5617, False
470, 0.4022, False
480, 0.2258, False
490, 0.09487, False
500, 0.04007, False
510, 0.01201, False
520, 0.002977, False
530, 0.0005426, False
540, 0.0002394, False
550, 0.0004902, False
560, 0.001401, False
570, 0.0008404, False
580, 8.776e-05, False
590, 1e-05, True
600, 1e-05, True
610, 1.013e-05, False
620, 1.227e-05, False
630, 1e-05, True
640, 1e-05, True
650, 1e-05, True
660, 3.783e-05, False
670, 0.0005207, False
680, 0.009561, False
690, 0.09566, False
700, 0.359, False
710, 0.655, False
720, 0.846, False
730, 0.938, False
740, 0.976, False
750, 0.9856, False
760, 0.9881, False
770, 0.9894, False
780, 0.9899, False
790, 0.9901, False
800, 0.9902, False
810, 0.9901, False
820, 0.99, False
830, 0.9897, False
840, 0.9895, False
850, 0.9892, False
860, 0.9889, False
870, 0.9886, False
880, 0.9883, False
890, 0.988, False
900, 0.9877, False
910, 0.9872, False
920, 0.986, False
930, 0.9842, False
940, 0.981, False
950, 0.9764, False
960, 0.9712, False
970, 0.9651, False
980, 0.9574, False
990, 0.9484, False
1000, 0.9369, False
1010, 0.923, False
1020, 0.9099, False
1030, 0.8909, False
1040, 0.868, False
1050, 0.8428, False
1060, 0.8133, False
1070, 0.78, False
1080, 0.7463, False
1090, 0.706, False
1100, 0.6665, False
1110, 0.6152, False
1120, 0.568, False
1130, 0.5247, False
1140, 0.48, False
1150, 0.4319, False
1160, 0.3884, False
1170, 0.3432, False
1180, 0.3081, False
1190, 0.2727, False
1200, 0.2412, False
1250, 0.1462, False
1300, 0.12, False
1350, 0.1406, False
1400, 0.15, False
1450, 0.1179, False
1500, 0.1, False
1550, 0.1, False
1600, 0.1236, False
1650, 0.1406, False
1700, 0.14, False
1750, 0.133, False
1800, 0.1443, False
1850, 0.1849, False
1900, 0.25, False
1950, 0.3283, False
2000, 0.4, False
2050, 0.4623, False
2100, 0.52, False
2150, 0.567, False
2200, 0.62, False
2250, 0.6566, False
2300, 0.7009, False
2350, 0.7349, False
2400, 0.7538, False
2450, 0.7642, False
2500, 0.7651, False
2550, 0.7613, False
2600, 0.7557, False
2650, 0.7434, False
2700, 0.7236, False
2750, 0.6443, False
2800, 0.5868, False
2850, 0.5764, False
2900, 0.5717, False
2950, 0.5698, False
3000, 0.5623, False
3050, 0.5481, False
3100, 0.5264, False
3150, 0.5066, False
3200, 0.484, False
3250, 0.4632, False
3300, 0.4443, False
3350, 0.4274, False
3400, 0.41, False
3450, 0.3981, False
3500, 0.3915, False
3550, 0.3896, False
3600, 0.3915, False
3650, 0.3981, False
3700, 0.4038, False
3750, 0.4132, False
3800, 0.4226, False
3850, 0.433, False
3900, 0.4462, False
3950, 0.4557, False
4000, 0.46, False
4050, 0.4557, False
4100, 0.44, False
4150, 0.417, False
4200, 0.3915, False
4250, 0.367, False
4300, 0.3368, False
4350, 0.2925, False
4400, 0.25, False
4450, 0.2, False
4500, 0.16, False
4550, 0.1132, False
4600, 0.0778, False
4650, 0.0561, False
4700, 0.04159, False
4750, 0.03483, False
4800, 0.0317, False
4850, 0.03076, False
4900, 0.02729, False
4950, 0.02004, False
5000, 0.01099, False
5050, 0.005082, False
5100, 0.002032, False
5150, 0.0009099, False
