"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 3.483e-05, False
270, 0.002, False
280, 0.01701, False
290, 0.073, False
300, 0.21, False
310, 0.4189, False
320, 0.6222, False
330, 0.769, False
340, 0.85, False
350, 0.904, False
360, 0.934, False
370, 0.9456, False
380, 0.9487, False
390, 0.9433, False
400, 0.933, False
410, 0.9251, False
420, 0.9205, False
430, 0.9222, False
440, 0.9284, False
450, 0.9309, False
460, 0.9274, False
470, 0.9315, False
480, 0.9362, False
490, 0.9408, False
500, 0.9434, False
510, 0.9402, False
520, 0.9362, False
530, 0.9364, False
540, 0.9395, False
550, 0.9444, False
560, 0.9463, False
570, 0.944, False
580, 0.9389, False
590, 0.9302, False
600, 0.9199, False
610, 0.906, False
620, 0.8887, False
630, 0.8693, False
640, 0.8481, False
650, 0.823, False
660, 0.797, False
670, 0.769, False
680, 0.738, False
690, 0.702, False
700, 0.664, False
710, 0.628, False
720, 0.5921, False
730, 0.553, False
740, 0.517, False
750, 0.477, False
760, 0.4393, False
770, 0.4012, False
780, 0.3658, False
790, 0.329, False
800, 0.2936, False
810, 0.265, False
820, 0.2349, False
830, 0.2082, False
840, 0.1824, False
850, 0.1581, False
860, 0.1377, False
870, 0.1206, False
880, 0.1047, False
890, 0.0915, False
900, 0.07971, False
910, 0.06939, False
920, 0.06017, False
930, 0.05187, False
940, 0.04499, False
950, 0.03971, False
960, 0.03543, False
970, 0.03157, False
980, 0.0279, False
990, 0.02477, False
1000, 0.0223, False
1010, 0.02029, False
1020, 0.01846, False
1030, 0.01677, False
1040, 0.01525, False
1050, 0.01404, False
1060, 0.013, False
1070, 0.01212, False
1080, 0.01133, False
1090, 0.01062, False
1100, 0.009948, False
1110, 0.00941, False
1120, 0.008986, False
1130, 0.008642, False
1140, 0.00836, False
1150, 0.008157, False
1160, 0.00795, False
1170, 0.00775, False
1180, 0.00758, False
1190, 0.007453, False
1200, 0.00735, False
1250, 0.0072, False
1300, 0.00757, False
1350, 0.00849, False
1400, 0.00984, False
1450, 0.01182, False
1500, 0.01472, False
1550, 0.01909, False
1600, 0.02463, False
1650, 0.03097, False
1700, 0.03707, False
1750, 0.04196, False
1800, 0.04558, False
1850, 0.04635, False
1900, 0.04488, False
1950, 0.04284, False
2000, 0.04076, False
2050, 0.0383, False
2100, 0.03616, False
2150, 0.03447, False
2200, 0.03377, False
2250, 0.03523, False
2300, 0.03829, False
2350, 0.04292, False
2400, 0.04886, False
2450, 0.05536, False
2500, 0.06181, False
2550, 0.06692, False
2600, 0.07069, False
2650, 0.07279, False
2700, 0.0715, False
2750, 0.03692, False
2800, 0.00165, False
2850, 0.0002541, False
2900, 0.0001282, False
2950, 9.931e-05, False
3000, 8.892e-05, False
3050, 8.612e-05, False
3100, 9.044e-05, False
3150, 9.75e-05, False
3200, 0.0001074, False
3250, 0.0001208, False
3300, 0.0001397, False
3350, 0.0001594, False
3400, 0.0001805, False
3450, 0.0002178, False
3500, 0.0002881, False
3550, 0.0003919, False
3600, 0.0005113, False
3650, 0.0006113, False
3700, 0.0006632, False
3750, 0.0005698, False
3800, 0.0003991, False
3850, 0.000235, False
3900, 0.0001033, False
3950, 4.236e-05, False
4000, 2.104e-05, False
4050, 1.117e-05, False
4100, 1e-05, True
4150, 1e-05, True
4200, 1e-05, True
4250, 1e-05, True
4300, 1e-05, True
4350, 1e-05, True
4400, 1e-05, True
4450, 1e-05, True
4500, 1e-05, True
4550, 1e-05, True
4600, 1e-05, True
4650, 1e-05, True
4700, 1e-05, True
4750, 1e-05, True
4800, 1e-05, True
4850, 1e-05, True
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
