"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 1e-05, True
350, 1e-05, True
360, 1e-05, True
370, 1e-05, True
380, 1e-05, True
390, 1e-05, True
400, 1e-05, True
410, 1e-05, True
420, 1e-05, True
430, 1e-05, True
440, 0.009602, False
450, 0.2603, False
460, 0.6726, False
470, 0.8568, False
480, 0.9199, False
490, 0.9464, False
500, 0.96, False
510, 0.9681, False
520, 0.9741, False
530, 0.9783, False
540, 0.9813, False
550, 0.9835, False
560, 0.9848, False
570, 0.9858, False
580, 0.9861, False
590, 0.986, False
600, 0.9855, False
610, 0.9849, False
620, 0.984, False
630, 0.9831, False
640, 0.9821, False
650, 0.9811, False
660, 0.9798, False
670, 0.9786, False
680, 0.9772, False
690, 0.9759, False
700, 0.9745, False
710, 0.973, False
720, 0.9714, False
730, 0.9698, False
740, 0.968, False
750, 0.9662, False
760, 0.9643, False
770, 0.9623, False
780, 0.9604, False
790, 0.9585, False
800, 0.9565, False
810, 0.9547, False
820, 0.953, False
830, 0.9515, False
840, 0.9501, False
850, 0.9489, False
860, 0.9478, False
870, 0.9467, False
880, 0.9457, False
890, 0.9446, False
900, 0.9436, False
910, 0.9426, False
920, 0.9417, False
930, 0.9409, False
940, 0.9402, False
950, 0.9396, False
960, 0.9391, False
970, 0.9386, False
980, 0.9382, False
990, 0.9377, False
1000, 0.9372, False
1010, 0.9368, False
1020, 0.9365, False
1030, 0.9363, False
1040, 0.9361, False
1050, 0.9359, False
1060, 0.9357, False
1070, 0.9356, False
1080, 0.9355, False
1090, 0.9354, False
1100, 0.9353, False
1110, 0.9353, False
1120, 0.9353, False
1130, 0.9354, False
1140, 0.9355, False
1150, 0.9356, False
1160, 0.9357, False
1170, 0.9358, False
1180, 0.936, False
1190, 0.9363, False
1200, 0.9365, False
1250, 0.9381, False
1300, 0.9402, False
1350, 0.9434, False
1400, 0.944, False
1450, 0.9502, False
1500, 0.9556, False
1550, 0.9595, False
1600, 0.9627, False
1650, 0.9646, False
1700, 0.965, False
1750, 0.964, False
1800, 0.9625, False
1850, 0.9605, False
1900, 0.9583, False
1950, 0.9563, False
2000, 0.9543, False
2050, 0.9519, False
2100, 0.9484, False
2150, 0.9434, False
2200, 0.9323, False
2250, 0.9263, False
2300, 0.9301, False
2350, 0.9287, False
2400, 0.9228, False
2450, 0.9141, False
2500, 0.9062, False
2550, 0.9066, False
2600, 0.8992, False
2650, 0.8855, False
2700, 0.8129, False
2750, 0.348, False
2800, 0.247, False
2850, 0.2521, False
2900, 0.2632, False
2950, 0.2713, False
3000, 0.2723, False
3050, 0.264, False
3100, 0.2507, False
3150, 0.2344, False
3200, 0.2168, False
3250, 0.1998, False
3300, 0.1836, False
3350, 0.1681, False
3400, 0.154, False
3450, 0.1421, False
3500, 0.1357, False
3550, 0.1359, False
3600, 0.1378, False
3650, 0.1333, False
3700, 0.1353, False
3750, 0.1428, False
3800, 0.1502, False
3850, 0.1579, False
3900, 0.1614, False
3950, 0.1566, False
4000, 0.1474, False
4050, 0.1372, False
4100, 0.1244, False
4150, 0.1092, False
4200, 0.091, False
4250, 0.07064, False
4300, 0.05106, False
4350, 0.03463, False
4400, 0.0204, False
4450, 0.00912, False
4500, 0.00342, False
4550, 0.0011, False
4600, 0.0003097, False
4650, 9.484e-05, False
4700, 3.236e-05, False
4750, 1.5e-05, False
4800, 1e-05, True
4850, 1e-05, True
4900, 1e-05, True
4950, 1e-05, True
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
