"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 0.00025, False
280, 0.0038, False
290, 0.015, False
300, 0.022, False
310, 0.021, False
320, 0.03831, False
330, 0.1542, False
340, 0.4615, False
350, 0.7547, False
360, 0.8962, False
370, 0.9511, False
380, 0.9717, False
390, 0.981, False
400, 0.9872, False
410, 0.9906, False
420, 0.9929, False
430, 0.9933, False
440, 0.9946, False
450, 0.9947, False
460, 0.9951, False
470, 0.9968, False
480, 0.9978, False
490, 0.9968, False
500, 0.9965, False
510, 0.9972, False
520, 0.9979, False
530, 0.9982, False
540, 0.9989, False
550, 0.9994, False
560, 0.9919, False
570, 0.9997, False
580, 0.9995, False
590, 0.9998, False
600, 0.9916, False
610, 0.9917, False
620, 0.9915, False
630, 0.992, False
640, 0.9923, False
650, 0.9927, False
660, 0.993, False
670, 0.9926, False
680, 0.9933, False
690, 0.9933, False
700, 0.9933, False
710, 0.9923, False
720, 0.9933, False
730, 0.9942, False
740, 0.993, False
750, 0.9944, False
760, 0.9922, False
770, 0.9949, False
780, 0.9933, False
790, 0.9928, False
800, 0.9939, False
810, 0.9958, False
820, 0.9942, False
830, 0.9951, False
840, 0.9956, False
850, 0.9939, False
860, 0.994, False
870, 0.9964, False
880, 0.997, False
890, 0.9965, False
900, 0.9965, False
910, 0.9967, False
920, 0.9973, False
930, 0.997, False
940, 0.997, False
950, 0.9973, False
960, 0.997, False
970, 0.9969, False
980, 0.9965, False
990, 0.9968, False
1000, 0.9968, False
1010, 0.997, False
1020, 0.9971, False
1030, 0.9973, False
1040, 0.9974, False
1050, 0.9972, False
1060, 0.9972, False
1070, 0.9971, False
1080, 0.9971, False
1090, 0.9973, False
1100, 0.9973, False
1110, 0.9972, False
1120, 0.9975, False
1130, 0.9976, False
1140, 0.9974, False
1150, 0.9975, False
1160, 0.9975, False
1170, 0.9976, False
1180, 0.9975, False
1190, 0.9978, False
1200, 0.9976, False
1250, 0.9977, False
1300, 0.9977, False
1350, 0.9988, False
1400, 0.998, False
1450, 0.9978, False
1500, 0.9983, False
1550, 0.9983, False
1600, 0.9984, False
1650, 0.9983, False
1700, 0.9978, False
1750, 0.9977, False
1800, 0.9975, False
1850, 0.9969, False
1900, 0.9969, False
1950, 0.9969, False
2000, 0.9981, False
2050, 0.9977, False
2100, 0.9955, False
2150, 0.9949, False
2200, 0.9949, False
2250, 0.9915, False
2300, 0.9923, False
2350, 0.9915, False
2400, 0.9995, False
2450, 0.9976, False
2500, 0.9945, False
2550, 0.9931, False
2600, 0.9915, False
2650, 0.9895, False
2700, 0.9813, False
2750, 0.8713, False
2800, 0.7654, False
2850, 0.7508, False
2900, 0.7483, False
2950, 0.7474, False
3000, 0.7466, False
3050, 0.7431, False
3100, 0.7354, False
3150, 0.7247, False
3200, 0.7118, False
3250, 0.698, False
3300, 0.6829, False
3350, 0.6653, False
3400, 0.6429, False
3450, 0.6193, False
3500, 0.5955, False
3550, 0.58, False
3600, 0.5717, False
3650, 0.5619, False
3700, 0.549, False
3750, 0.5293, False
3800, 0.5223, False
3850, 0.5329, False
3900, 0.5403, False
3950, 0.5346, False
4000, 0.5156, False
4050, 0.4951, False
4100, 0.4796, False
4150, 0.4652, False
4200, 0.4449, False
4250, 0.415, False
4300, 0.3683, False
4350, 0.3098, False
4400, 0.2423, False
4450, 0.1724, False
4500, 0.1097, False
4550, 0.06139, False
4600, 0.0303, False
4650, 0.01385, False
4700, 0.006063, False
4750, 0.002611, False
4800, 0.00116, False
4850, 0.0005507, False
4900, 0.0002942, False
4950, 0.0001688, False
5000, 9.375e-05, False
5050, 4.751e-05, False
5100, 2.188e-05, False
5150, 1e-05, True
