"Wavelength /nm", "Transmittance", "Is upper bound"
200, 1e-05, True
210, 1e-05, True
220, 1e-05, True
230, 1e-05, True
240, 1e-05, True
250, 1e-05, True
260, 1e-05, True
270, 1e-05, True
280, 1e-05, True
290, 1e-05, True
300, 1e-05, True
310, 1e-05, True
320, 1e-05, True
330, 1e-05, True
340, 0.0001057, False
350, 0.06888, False
360, 0.5004, False
370, 0.8309, False
380, 0.9328, False
390, 0.9644, False
400, 0.9739, False
410, 0.9792, False
420, 0.9834, False
430, 0.9842, False
440, 0.9847, False
450, 0.986, False
460, 0.9873, False
470, 0.988, False
480, 0.9885, False
490, 0.9901, False
500, 0.9905, False
510, 0.9896, False
520, 0.9899, False
530, 0.9907, False
540, 0.9909, False
550, 0.9913, False
560, 0.9913, False
570, 0.9916, False
580, 0.9924, False
590, 0.992, False
600, 0.993, False
610, 0.9918, False
620, 0.9925, False
630, 0.993, False
640, 0.9933, False
650, 0.993, False
660, 0.9937, False
670, 0.994, False
680, 0.9941, False
690, 0.9948, False
700, 0.9944, False
710, 0.9953, False
720, 0.9957, False
730, 0.9952, False
740, 0.9959, False
750, 0.9944, False
760, 0.9958, False
770, 0.9958, False
780, 0.9952, False
790, 0.9946, False
800, 0.9965, False
810, 0.9946, False
820, 0.9954, False
830, 0.9921, False
840, 0.9979, False
850, 0.9985, False
860, 0.9952, False
870, 0.9962, False
880, 0.9942, False
890, 0.9952, False
900, 0.9961, False
910, 0.9971, False
920, 0.9965, False
930, 0.9967, False
940, 0.9959, False
950, 0.9961, False
960, 0.9965, False
970, 0.9959, False
980, 0.9955, False
990, 0.9953, False
1000, 0.9969, False
1010, 0.9967, False
1020, 0.9969, False
1030, 0.9966, False
1040, 0.9975, False
1050, 0.997, False
1060, 0.9971, False
1070, 0.9965, False
1080, 0.9969, False
1090, 0.9971, False
1100, 0.9974, False
1110, 0.997, False
1120, 0.9965, False
1130, 0.9974, False
1140, 0.9967, False
1150, 0.9975, False
1160, 0.997, False
1170, 0.9974, False
1180, 0.9979, False
1190, 0.9975, False
1200, 0.9974, False
1250, 0.9975, False
1300, 0.9975, False
1350, 0.9969, False
1400, 0.9942, False
1450, 0.9954, False
1500, 0.9971, False
1550, 0.9971, False
1600, 0.995, False
1650, 0.9952, False
1700, 0.9937, False
1750, 0.9899, False
1800, 0.987, False
1850, 0.9843, False
1900, 0.9805, False
1950, 0.9772, False
2000, 0.9724, False
2050, 0.9682, False
2100, 0.9577, False
2150, 0.9541, False
2200, 0.9357, False
2250, 0.9281, False
2300, 0.9308, False
2350, 0.9279, False
2400, 0.9181, False
2450, 0.9097, False
2500, 0.8964, False
2550, 0.8866, False
2600, 0.8759, False
2650, 0.8577, False
2700, 0.7951, False
2750, 0.3602, False
2800, 0.2381, False
2850, 0.2411, False
2900, 0.2553, False
2950, 0.2659, False
3000, 0.2677, False
3050, 0.2591, False
3100, 0.2422, False
3150, 0.2198, False
3200, 0.196, False
3250, 0.1727, False
3300, 0.1514, False
3350, 0.1324, False
3400, 0.1163, False
3450, 0.1035, False
3500, 0.0949, False
3550, 0.09043, False
3600, 0.08906, False
3650, 0.08965, False
3700, 0.09206, False
3750, 0.09647, False
3800, 0.1023, False
3850, 0.1092, False
3900, 0.1158, False
3950, 0.12, False
4000, 0.1195, False
4050, 0.1127, False
4100, 0.09989, False
4150, 0.08423, False
4200, 0.06895, False
4250, 0.0556, False
4300, 0.04425, False
4350, 0.03377, False
4400, 0.02368, False
4450, 0.01477, False
4500, 0.008017, False
4550, 0.00377, False
4600, 0.001463, False
4650, 0.0005978, False
4700, 0.0002356, False
4750, 0.0001034, False
4800, 5.671e-05, False
4850, 3.765e-05, False
4900, 2.374e-05, False
4950, 1.069e-05, False
5000, 1e-05, True
5050, 1e-05, True
5100, 1e-05, True
5150, 1e-05, True
